writer_id,total_samples,n_classes,train_samples,test_samples,label_histogram
f0209_30,212,48,170,42,"{""0"": 11, ""1"": 9, ""2"": 9, ""3"": 9, ""4"": 10, ""5"": 11, ""6"": 8, ""7"": 12, ""8"": 9, ""9"": 9, ""10"": 1, ""11"": 2, ""12"": 2, ""13"": 1, ""14"": 1, ""15"": 2, ""17"": 1, ""18"": 13, ""20"": 1, ""22"": 3, ""23"": 3, ""24"": 9, ""25"": 4, ""28"": 6, ""29"": 3, ""30"": 4, ""31"": 1, ""32"": 2, ""33"": 1, ""34"": 1, ""35"": 1, ""36"": 3, ""38"": 1, ""39"": 3, ""40"": 9, ""41"": 1, ""42"": 3, ""43"": 2, ""44"": 1, ""47"": 10, ""48"": 1, ""49"": 7, ""53"": 4, ""54"": 1, ""55"": 4, ""56"": 1, ""59"": 1, ""61"": 1}"
f0210_17,353,62,282,71,"{""0"": 11, ""1"": 12, ""2"": 10, ""3"": 10, ""4"": 12, ""5"": 12, ""6"": 13, ""7"": 13, ""8"": 11, ""9"": 12, ""10"": 14, ""11"": 5, ""12"": 5, ""13"": 1, ""14"": 8, ""15"": 8, ""16"": 1, ""17"": 6, ""18"": 4, ""19"": 2, ""20"": 1, ""21"": 9, ""22"": 8, ""23"": 15, ""24"": 20, ""25"": 7, ""26"": 1, ""27"": 15, ""28"": 18, ""29"": 7, ""30"": 10, ""31"": 2, ""32"": 3, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 1, ""37"": 1, ""38"": 1, ""39"": 9, ""40"": 1, ""41"": 1, ""42"": 1, ""43"": 1, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 19, ""48"": 1, ""49"": 1, ""50"": 1, ""51"": 1, ""52"": 1, ""53"": 1, ""54"": 1, ""55"": 12, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0211_26,408,59,326,82,"{""0"": 12, ""1"": 13, ""2"": 13, ""3"": 13, ""4"": 13, ""5"": 9, ""6"": 12, ""7"": 12, ""8"": 12, ""9"": 12, ""10"": 7, ""11"": 2, ""12"": 8, ""13"": 1, ""14"": 1, ""15"": 9, ""16"": 1, ""18"": 11, ""19"": 5, ""20"": 1, ""21"": 11, ""22"": 8, ""23"": 16, ""24"": 26, ""25"": 7, ""26"": 1, ""27"": 20, ""28"": 21, ""29"": 5, ""30"": 7, ""31"": 2, ""32"": 2, ""34"": 3, ""35"": 1, ""36"": 9, ""37"": 4, ""39"": 7, ""40"": 32, ""41"": 1, ""42"": 2, ""43"": 6, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 9, ""48"": 1, ""49"": 2, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 2, ""54"": 1, ""55"": 22, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0212_24,324,58,259,65,"{""0"": 11, ""1"": 10, ""2"": 9, ""3"": 9, ""4"": 4, ""5"": 6, ""6"": 6, ""7"": 10, ""8"": 8, ""9"": 11, ""10"": 1, ""11"": 2, ""12"": 7, ""13"": 2, ""14"": 1, ""15"": 8, ""16"": 1, ""17"": 1, ""18"": 6, ""19"": 1, ""20"": 1, ""21"": 3, ""22"": 5, ""23"": 3, ""24"": 22, ""25"": 6, ""26"": 1, ""27"": 2, ""28"": 17, ""29"": 4, ""30"": 8, ""31"": 3, ""32"": 3, ""34"": 4, ""35"": 1, ""36"": 7, ""37"": 3, ""38"": 1, ""39"": 7, ""40"": 27, ""42"": 3, ""43"": 6, ""45"": 1, ""46"": 1, ""47"": 18, ""48"": 1, ""49"": 12, ""50"": 1, ""52"": 2, ""53"": 9, ""54"": 1, ""55"": 21, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0213_49,178,54,142,36,"{""0"": 7, ""1"": 11, ""2"": 4, ""3"": 10, ""4"": 5, ""5"": 6, ""6"": 9, ""7"": 10, ""8"": 10, ""9"": 9, ""10"": 1, ""11"": 1, ""12"": 2, ""13"": 1, ""14"": 1, ""15"": 3, ""16"": 1, ""17"": 1, ""18"": 10, ""19"": 1, ""20"": 1, ""21"": 3, ""22"": 3, ""23"": 2, ""24"": 5, ""25"": 2, ""26"": 1, ""28"": 3, ""29"": 5, ""30"": 4, ""31"": 2, ""32"": 2, ""33"": 1, ""35"": 1, ""36"": 2, ""37"": 1, ""39"": 2, ""41"": 1, ""42"": 1, ""43"": 2, ""44"": 2, ""45"": 1, ""46"": 1, ""47"": 11, ""48"": 1, ""49"": 4, ""50"": 1, ""52"": 1, ""53"": 3, ""54"": 1, ""55"": 2, ""57"": 1, ""59"": 1, ""61"": 1}"
f0214_05,348,58,278,70,"{""0"": 11, ""1"": 12, ""2"": 12, ""3"": 13, ""4"": 11, ""5"": 9, ""6"": 11, ""7"": 11, ""8"": 11, ""9"": 12, ""10"": 5, ""11"": 2, ""12"": 4, ""13"": 1, ""14"": 2, ""15"": 9, ""16"": 1, ""17"": 1, ""18"": 5, ""19"": 8, ""20"": 1, ""21"": 1, ""22"": 3, ""23"": 7, ""24"": 21, ""25"": 3, ""26"": 1, ""27"": 1, ""28"": 14, ""29"": 2, ""30"": 11, ""31"": 3, ""32"": 2, ""34"": 2, ""35"": 1, ""36"": 9, ""37"": 1, ""38"": 2, ""39"": 4, ""40"": 24, ""41"": 1, ""42"": 2, ""43"": 7, ""45"": 1, ""46"": 1, ""47"": 23, ""48"": 1, ""49"": 2, ""50"": 1, ""52"": 1, ""53"": 14, ""54"": 1, ""55"": 23, ""56"": 1, ""57"": 2, ""58"": 1, ""59"": 1, ""61"": 1}"
f0215_32,306,40,245,61,"{""0"": 9, ""1"": 15, ""2"": 10, ""3"": 11, ""4"": 6, ""5"": 8, ""6"": 11, ""7"": 11, ""8"": 5, ""9"": 6, ""10"": 4, ""12"": 5, ""13"": 2, ""15"": 7, ""18"": 5, ""19"": 1, ""21"": 5, ""22"": 5, ""23"": 3, ""24"": 24, ""25"": 4, ""27"": 16, ""28"": 16, ""29"": 17, ""30"": 10, ""32"": 2, ""33"": 1, ""34"": 4, ""35"": 1, ""36"": 4, ""37"": 2, ""39"": 8, ""40"": 29, ""42"": 1, ""43"": 4, ""47"": 16, ""49"": 11, ""52"": 1, ""53"": 1, ""55"": 5}"
f0216_26,325,55,260,65,"{""0"": 6, ""1"": 13, ""2"": 9, ""3"": 9, ""4"": 2, ""5"": 4, ""6"": 8, ""7"": 12, ""8"": 8, ""9"": 10, ""10"": 2, ""11"": 2, ""12"": 5, ""13"": 5, ""14"": 1, ""15"": 10, ""16"": 1, ""17"": 1, ""18"": 10, ""19"": 3, ""20"": 1, ""21"": 1, ""22"": 7, ""23"": 3, ""24"": 16, ""25"": 7, ""26"": 1, ""27"": 1, ""28"": 16, ""29"": 6, ""30"": 8, ""31"": 3, ""32"": 2, ""33"": 1, ""34"": 3, ""36"": 11, ""37"": 3, ""38"": 1, ""39"": 10, ""40"": 32, ""42"": 1, ""43"": 5, ""44"": 1, ""46"": 1, ""47"": 15, ""48"": 1, ""49"": 12, ""50"": 1, ""53"": 13, ""55"": 16, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""61"": 1}"
f0217_16,323,60,258,65,"{""0"": 8, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 9, ""5"": 5, ""6"": 9, ""7"": 12, ""8"": 9, ""9"": 9, ""10"": 3, ""11"": 3, ""12"": 7, ""13"": 4, ""14"": 2, ""15"": 6, ""16"": 1, ""17"": 3, ""18"": 13, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 10, ""23"": 9, ""24"": 18, ""25"": 5, ""27"": 1, ""28"": 16, ""29"": 3, ""30"": 6, ""31"": 2, ""32"": 3, ""33"": 1, ""34"": 1, ""35"": 1, ""36"": 3, ""37"": 3, ""38"": 1, ""39"": 7, ""40"": 29, ""41"": 1, ""42"": 2, ""43"": 8, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 21, ""48"": 1, ""49"": 2, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 9, ""54"": 1, ""55"": 15, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0218_04,369,57,295,74,"{""0"": 13, ""1"": 12, ""2"": 12, ""3"": 12, ""4"": 11, ""5"": 11, ""6"": 13, ""7"": 13, ""8"": 12, ""9"": 11, ""10"": 4, ""11"": 2, ""12"": 10, ""13"": 3, ""14"": 1, ""15"": 4, ""16"": 1, ""18"": 12, ""19"": 2, ""20"": 1, ""21"": 1, ""22"": 4, ""23"": 1, ""24"": 14, ""25"": 5, ""26"": 1, ""27"": 1, ""28"": 12, ""29"": 18, ""30"": 10, ""31"": 3, ""32"": 2, ""33"": 1, ""34"": 3, ""36"": 6, ""37"": 3, ""38"": 1, ""39"": 10, ""40"": 28, ""41"": 1, ""42"": 3, ""43"": 4, ""44"": 1, ""45"": 1, ""47"": 23, ""49"": 14, ""50"": 1, ""51"": 1, ""52"": 1, ""53"": 23, ""54"": 1, ""55"": 6, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""61"": 1}"
f0219_48,403,59,322,81,"{""0"": 11, ""1"": 12, ""2"": 11, ""3"": 12, ""4"": 13, ""5"": 12, ""6"": 11, ""7"": 13, ""8"": 12, ""9"": 10, ""10"": 1, ""11"": 2, ""12"": 9, ""14"": 1, ""15"": 8, ""17"": 1, ""18"": 10, ""19"": 7, ""21"": 1, ""22"": 7, ""23"": 2, ""24"": 25, ""25"": 6, ""26"": 1, ""27"": 1, ""28"": 22, ""29"": 2, ""30"": 13, ""31"": 1, ""32"": 3, ""33"": 1, ""34"": 4, ""35"": 1, ""36"": 14, ""37"": 4, ""38"": 1, ""39"": 6, ""40"": 28, ""41"": 1, ""42"": 2, ""43"": 17, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 25, ""48"": 1, ""49"": 7, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 13, ""54"": 1, ""55"": 24, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0220_49,327,56,262,65,"{""0"": 12, ""1"": 12, ""2"": 12, ""3"": 12, ""4"": 11, ""5"": 10, ""6"": 9, ""7"": 11, ""8"": 11, ""9"": 11, ""10"": 1, ""11"": 1, ""12"": 5, ""13"": 1, ""14"": 1, ""15"": 5, ""16"": 1, ""17"": 1, ""18"": 13, ""19"": 3, ""20"": 1, ""21"": 2, ""22"": 6, ""23"": 3, ""24"": 14, ""25"": 5, ""26"": 1, ""28"": 20, ""29"": 4, ""30"": 8, ""31"": 3, ""32"": 2, ""33"": 1, ""34"": 3, ""35"": 1, ""36"": 6, ""37"": 4, ""38"": 1, ""39"": 10, ""40"": 19, ""42"": 4, ""43"": 3, ""44"": 1, ""45"": 1, ""47"": 17, ""48"": 1, ""49"": 16, ""50"": 2, ""52"": 1, ""53"": 8, ""54"": 1, ""55"": 11, ""57"": 1, ""58"": 1, ""60"": 1, ""61"": 1}"
f0221_37,345,54,276,69,"{""0"": 12, ""1"": 13, ""2"": 13, ""3"": 13, ""4"": 11, ""5"": 9, ""6"": 10, ""7"": 12, ""8"": 12, ""9"": 11, ""10"": 5, ""11"": 1, ""12"": 7, ""13"": 1, ""15"": 6, ""17"": 1, ""18"": 8, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 5, ""23"": 1, ""24"": 18, ""25"": 6, ""28"": 20, ""29"": 5, ""30"": 10, ""31"": 10, ""32"": 3, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 6, ""37"": 3, ""38"": 2, ""39"": 6, ""40"": 23, ""42"": 2, ""43"": 4, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 16, ""48"": 1, ""49"": 11, ""50"": 1, ""52"": 3, ""53"": 11, ""54"": 1, ""55"": 16, ""57"": 1, ""58"": 1, ""59"": 1, ""61"": 1}"
f0222_06,346,59,277,69,"{""0"": 10, ""1"": 12, ""2"": 13, ""3"": 12, ""4"": 13, ""5"": 7, ""6"": 7, ""7"": 12, ""8"": 11, ""9"": 8, ""10"": 2, ""11"": 2, ""12"": 8, ""13"": 1, ""14"": 2, ""15"": 9, ""17"": 1, ""18"": 2, ""19"": 2, ""20"": 1, ""21"": 5, ""22"": 4, ""23"": 5, ""24"": 21, ""25"": 5, ""26"": 1, ""27"": 2, ""28"": 16, ""29"": 5, ""30"": 10, ""31"": 3, ""32"": 3, ""33"": 1, ""34"": 4, ""35"": 1, ""36"": 7, ""37"": 3, ""38"": 1, ""39"": 8, ""40"": 24, ""41"": 1, ""42"": 4, ""43"": 5, ""44"": 1, ""46"": 1, ""47"": 10, ""49"": 10, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 20, ""54"": 1, ""55"": 18, ""56"": 1, ""57"": 2, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0223_49,282,55,226,56,"{""0"": 8, ""1"": 13, ""2"": 12, ""3"": 13, ""4"": 10, ""5"": 11, ""6"": 12, ""7"": 9, ""8"": 9, ""9"": 11, ""10"": 1, ""12"": 4, ""13"": 2, ""14"": 1, ""15"": 4, ""16"": 1, ""17"": 1, ""18"": 8, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 5, ""23"": 1, ""24"": 15, ""25"": 3, ""27"": 1, ""28"": 8, ""29"": 4, ""30"": 7, ""31"": 2, ""32"": 1, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 8, ""37"": 1, ""38"": 1, ""39"": 6, ""40"": 16, ""41"": 1, ""42"": 1, ""43"": 4, ""46"": 1, ""47"": 14, ""48"": 1, ""49"": 13, ""51"": 1, ""52"": 3, ""53"": 14, ""54"": 1, ""55"": 6, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0224_06,396,57,317,79,"{""0"": 12, ""1"": 13, ""2"": 13, ""3"": 11, ""4"": 11, ""5"": 11, ""6"": 9, ""7"": 10, ""8"": 13, ""9"": 11, ""10"": 4, ""11"": 1, ""12"": 5, ""13"": 2, ""14"": 1, ""15"": 7, ""17"": 1, ""18"": 13, ""19"": 3, ""20"": 1, ""21"": 2, ""22"": 7, ""23"": 3, ""24"": 23, ""25"": 8, ""26"": 1, ""27"": 1, ""28"": 20, ""29"": 5, ""30"": 11, ""31"": 3, ""32"": 2, ""33"": 1, ""34"": 3, ""35"": 1, ""36"": 12, ""37"": 3, ""38"": 1, ""39"": 11, ""40"": 33, ""42"": 3, ""43"": 9, ""45"": 1, ""46"": 1, ""47"": 13, ""48"": 1, ""49"": 14, ""50"": 1, ""52"": 2, ""53"": 18, ""54"": 1, ""55"": 24, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""61"": 1}"
f0225_20,328,53,262,66,"{""0"": 8, ""1"": 12, ""2"": 8, ""3"": 8, ""4"": 5, ""5"": 5, ""6"": 10, ""7"": 10, ""8"": 8, ""9"": 7, ""10"": 1, ""11"": 2, ""12"": 8, ""13"": 2, ""14"": 1, ""15"": 8, ""17"": 1, ""18"": 8, ""19"": 4, ""20"": 1, ""21"": 1, ""22"": 5, ""23"": 3, ""24"": 23, ""25"": 5, ""26"": 1, ""27"": 1, ""28"": 19, ""29"": 5, ""30"": 11, ""31"": 3, ""32"": 3, ""34"": 4, ""35"": 1, ""36"": 10, ""37"": 4, ""38"": 1, ""39"": 10, ""40"": 26, ""42"": 1, ""43"": 5, ""44"": 1, ""47"": 21, ""48"": 1, ""49"": 16, ""51"": 1, ""52"": 2, ""53"": 10, ""54"": 1, ""55"": 13, ""56"": 1, ""58"": 1, ""59"": 1}"
f0226_08,359,62,287,72,"{""0"": 13, ""1"": 12, ""2"": 13, ""3"": 13, ""4"": 13, ""5"": 13, ""6"": 13, ""7"": 13, ""8"": 12, ""9"": 11, ""10"": 2, ""11"": 2, ""12"": 8, ""13"": 2, ""14"": 1, ""15"": 7, ""16"": 1, ""17"": 1, ""18"": 18, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 7, ""23"": 2, ""24"": 18, ""25"": 7, ""26"": 1, ""27"": 1, ""28"": 15, ""29"": 5, ""30"": 8, ""31"": 3, ""32"": 3, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 7, ""37"": 2, ""38"": 1, ""39"": 8, ""40"": 10, ""41"": 1, ""42"": 3, ""43"": 8, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 12, ""48"": 1, ""49"": 10, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 17, ""54"": 2, ""55"": 17, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0227_27,367,58,294,73,"{""0"": 13, ""1"": 13, ""2"": 11, ""3"": 11, ""4"": 9, ""5"": 11, ""6"": 12, ""7"": 11, ""8"": 11, ""9"": 9, ""10"": 1, ""11"": 2, ""12"": 9, ""13"": 1, ""14"": 1, ""15"": 9, ""16"": 1, ""17"": 1, ""18"": 15, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 7, ""23"": 3, ""24"": 25, ""25"": 4, ""26"": 1, ""27"": 1, ""28"": 18, ""29"": 3, ""30"": 10, ""31"": 3, ""32"": 2, ""34"": 1, ""35"": 1, ""36"": 12, ""37"": 4, ""39"": 9, ""40"": 21, ""42"": 2, ""43"": 5, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 10, ""48"": 1, ""49"": 16, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 21, ""54"": 1, ""55"": 18, ""56"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0228_36,303,56,242,61,"{""0"": 12, ""1"": 13, ""2"": 12, ""3"": 12, ""4"": 13, ""5"": 10, ""6"": 13, ""7"": 13, ""8"": 11, ""9"": 8, ""10"": 8, ""11"": 2, ""12"": 6, ""13"": 3, ""14"": 4, ""15"": 7, ""16"": 1, ""17"": 1, ""18"": 9, ""19"": 2, ""20"": 1, ""21"": 7, ""22"": 3, ""23"": 3, ""24"": 13, ""25"": 6, ""26"": 1, ""27"": 2, ""28"": 18, ""29"": 6, ""30"": 9, ""31"": 1, ""32"": 3, ""33"": 1, ""35"": 1, ""36"": 1, ""37"": 4, ""39"": 5, ""40"": 1, ""43"": 3, ""44"": 1, ""46"": 1, ""47"": 16, ""48"": 1, ""49"": 7, ""50"": 1, ""51"": 1, ""52"": 1, ""53"": 3, ""54"": 1, ""55"": 16, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0229_10,352,60,282,70,"{""0"": 11, ""1"": 10, ""2"": 11, ""3"": 10, ""4"": 11, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 7, ""9"": 5, ""10"": 2, ""11"": 2, ""12"": 8, ""13"": 1, ""14"": 1, ""15"": 9, ""16"": 1, ""17"": 1, ""18"": 3, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 7, ""23"": 3, ""24"": 24, ""25"": 6, ""26"": 1, ""27"": 1, ""28"": 13, ""29"": 8, ""30"": 9, ""31"": 2, ""32"": 3, ""34"": 5, ""35"": 1, ""36"": 11, ""37"": 3, ""38"": 1, ""39"": 9, ""40"": 26, ""41"": 1, ""42"": 2, ""43"": 2, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 28, ""48"": 1, ""49"": 12, ""50"": 1, ""52"": 2, ""53"": 19, ""54"": 1, ""55"": 13, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0230_04,346,58,277,69,"{""0"": 10, ""1"": 8, ""2"": 8, ""3"": 11, ""4"": 7, ""5"": 4, ""6"": 8, ""7"": 8, ""8"": 7, ""9"": 8, ""10"": 2, ""11"": 2, ""12"": 8, ""13"": 1, ""14"": 1, ""15"": 6, ""16"": 1, ""17"": 1, ""18"": 13, ""19"": 2, ""20"": 1, ""21"": 4, ""22"": 1, ""23"": 3, ""24"": 22, ""25"": 3, ""27"": 1, ""28"": 17, ""29"": 5, ""30"": 10, ""31"": 1, ""32"": 3, ""34"": 4, ""35"": 1, ""36"": 13, ""37"": 3, ""38"": 1, ""39"": 8, ""40"": 29, ""41"": 1, ""42"": 4, ""43"": 8, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 18, ""49"": 9, ""50"": 1, ""51"": 1, ""53"": 20, ""54"": 1, ""55"": 28, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0231_43,294,53,235,59,"{""0"": 13, ""1"": 12, ""2"": 11, ""3"": 12, ""4"": 12, ""5"": 10, ""6"": 11, ""7"": 12, ""8"": 11, ""9"": 10, ""10"": 1, ""11"": 2, ""12"": 15, ""13"": 2, ""14"": 1, ""15"": 7, ""17"": 1, ""18"": 5, ""19"": 2, ""20"": 1, ""21"": 2, ""22"": 5, ""23"": 1, ""24"": 12, ""25"": 7, ""27"": 1, ""28"": 14, ""29"": 2, ""30"": 7, ""31"": 1, ""32"": 5, ""33"": 1, ""35"": 1, ""36"": 6, ""37"": 3, ""39"": 9, ""40"": 8, ""41"": 1, ""42"": 2, ""43"": 4, ""47"": 11, ""48"": 1, ""49"": 8, ""50"": 1, ""51"": 1, ""52"": 1, ""53"": 17, ""54"": 1, ""55"": 6, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1}"
f0232_28,286,45,229,57,"{""0"": 8, ""1"": 7, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4, ""6"": 7, ""7"": 8, ""8"": 8, ""9"": 9, ""10"": 2, ""11"": 1, ""12"": 5, ""13"": 1, ""14"": 1, ""15"": 7, ""16"": 1, ""17"": 1, ""18"": 8, ""19"": 1, ""20"": 1, ""21"": 2, ""22"": 7, ""23"": 2, ""24"": 20, ""25"": 5, ""27"": 1, ""28"": 14, ""29"": 5, ""30"": 9, ""32"": 3, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 9, ""37"": 3, ""39"": 7, ""40"": 25, ""42"": 1, ""43"": 3, ""47"": 25, ""49"": 10, ""52"": 1, ""53"": 19, ""55"": 17}"
f0233_14,330,61,264,66,"{""0"": 10, ""1"": 12, ""2"": 11, ""3"": 13, ""4"": 11, ""5"": 12, ""6"": 12, ""7"": 8, ""8"": 8, ""9"": 10, ""10"": 2, ""11"": 2, ""12"": 5, ""13"": 2, ""14"": 1, ""15"": 4, ""16"": 1, ""17"": 1, ""18"": 7, ""19"": 2, ""20"": 1, ""21"": 1, ""22"": 7, ""23"": 3, ""24"": 19, ""25"": 6, ""26"": 1, ""27"": 1, ""28"": 19, ""29"": 5, ""30"": 10, ""31"": 1, ""32"": 4, ""33"": 1, ""34"": 1, ""35"": 1, ""36"": 8, ""37"": 4, ""38"": 1, ""39"": 8, ""40"": 25, ""41"": 1, ""42"": 3, ""43"": 3, ""44"": 1, ""45"": 1, ""47"": 13, ""48"": 1, ""49"": 11, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 12, ""54"": 1, ""55"": 12, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0234_16,337,40,270,67,"{""0"": 13, ""1"": 12, ""2"": 13, ""3"": 13, ""4"": 12, ""5"": 12, ""6"": 13, ""7"": 12, ""8"": 13, ""9"": 10, ""10"": 8, ""11"": 1, ""12"": 10, ""13"": 1, ""15"": 7, ""18"": 4, ""22"": 6, ""23"": 1, ""24"": 17, ""25"": 6, ""28"": 14, ""29"": 1, ""30"": 9, ""32"": 2, ""34"": 3, ""36"": 3, ""37"": 3, ""38"": 1, ""39"": 9, ""40"": 29, ""41"": 1, ""42"": 2, ""43"": 9, ""44"": 1, ""47"": 15, ""49"": 10, ""52"": 1, ""53"": 19, ""55"": 20, ""61"": 1}"
f0235_17,310,59,248,62,"{""0"": 13, ""1"": 11, ""2"": 13, ""3"": 12, ""4"": 10, ""5"": 9, ""6"": 12, ""7"": 13, ""8"": 10, ""9"": 12, ""10"": 2, ""11"": 2, ""12"": 17, ""13"": 2, ""14"": 1, ""15"": 5, ""16"": 1, ""17"": 1, ""18"": 12, ""19"": 3, ""20"": 1, ""21"": 7, ""22"": 6, ""23"": 3, ""24"": 18, ""25"": 4, ""26"": 1, ""27"": 1, ""28"": 8, ""29"": 3, ""30"": 8, ""31"": 1, ""32"": 2, ""33"": 1, ""34"": 2, ""35"": 1, ""36"": 6, ""39"": 6, ""40"": 7, ""41"": 1, ""42"": 2, ""43"": 4, ""44"": 1, ""45"": 1, ""46"": 1, ""47"": 8, ""48"": 1, ""49"": 8, ""50"": 1, ""52"": 1, ""53"": 12, ""54"": 1, ""55"": 15, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0236_17,296,52,237,59,"{""0"": 13, ""1"": 13, ""2"": 12, ""3"": 11, ""4"": 12, ""5"": 10, ""6"": 10, ""7"": 12, ""8"": 12, ""9"": 11, ""11"": 1, ""12"": 9, ""13"": 1, ""14"": 1, ""15"": 7, ""16"": 1, ""18"": 10, ""19"": 2, ""20"": 1, ""21"": 1, ""22"": 2, ""23"": 3, ""24"": 16, ""25"": 4, ""26"": 1, ""27"": 2, ""28"": 8, ""29"": 4, ""30"": 8, ""32"": 3, ""34"": 3, ""35"": 1, ""36"": 5, ""37"": 1, ""39"": 6, ""40"": 13, ""41"": 1, ""43"": 3, ""44"": 1, ""46"": 1, ""47"": 20, ""49"": 2, ""50"": 1, ""51"": 1, ""52"": 2, ""53"": 11, ""55"": 18, ""56"": 1, ""57"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
f0237_46,312,52,250,62,"{""0"": 9, ""1"": 13, ""2"": 10, ""3"": 12, ""4"": 12, ""5"": 11, ""6"": 8, ""7"": 9, ""8"": 12, ""9"": 7, ""10"": 2, ""11"": 1, ""12"": 8, ""13"": 1, ""14"": 1, ""15"": 8, ""16"": 1, ""17"": 1, ""18"": 15, ""19"": 1, ""20"": 1, ""21"": 2, ""22"": 4, ""23"": 3, ""24"": 15, ""25"": 4, ""26"": 1, ""27"": 1, ""28"": 15, ""29"": 4, ""30"": 9, ""31"": 3, ""32"": 3, ""33"": 1, ""34"": 4, ""36"": 4, ""37"": 1, ""39"": 4, ""40"": 27, ""41"": 1, ""42"": 2, ""43"": 4, ""44"": 1, ""46"": 1, ""47"": 20, ""48"": 1, ""49"": 10, ""53"": 9, ""55"": 12, ""57"": 1, ""58"": 1, ""59"": 1}"
f0238_02,311,60,249,62,"{""0"": 6, ""1"": 12, ""2"": 7, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 11, ""7"": 10, ""8"": 10, ""9"": 9, ""10"": 2, ""11"": 2, ""12"": 5, ""13"": 1, ""14"": 1, ""15"": 6, ""16"": 1, ""17"": 2, ""18"": 7, ""19"": 2, ""20"": 1, ""21"": 1, ""22"": 6, ""23"": 1, ""24"": 14, ""25"": 6, ""26"": 1, ""27"": 1, ""28"": 15, ""29"": 3, ""30"": 9, ""31"": 3, ""32"": 3, ""33"": 1, ""34"": 4, ""35"": 1, ""36"": 10, ""37"": 3, ""38"": 1, ""39"": 8, ""40"": 17, ""41"": 1, ""42"": 3, ""43"": 8, ""44"": 1, ""46"": 1, ""47"": 9, ""48"": 1, ""49"": 14, ""50"": 1, ""52"": 2, ""53"": 16, ""54"": 1, ""55"": 19, ""56"": 1, ""57"": 1, ""58"": 1, ""59"": 1, ""60"": 1, ""61"": 1}"
